CODE,DATE,NAME.x,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust,Date2,Date3,SECTOR,NAME.y
UNGA,31-Mar-20,Unga Group Ltd,26.1,37,29,29,29,29,-,-,-,-,31-03-2020,2020-03-31,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Oct-19,Unga Group Ltd,26.1,36.5,34,34,34,34.5,-0.5,1.45%,600,-,22-10-2019,2019-10-22,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Aug-16,Unga Group Ltd,26.1,36.5,32.25,32.25,32.25,31.75,0.5,1.57%,300,-,04-08-2016,2016-08-04,Manufacturing and Allied,Unga Group Ltd
UNGA,16-Oct-15,Unga Group Ltd,26.1,37,36,38,37.25,39,-1.75,4.49%,"9,600",-,16-10-2015,2015-10-16,Manufacturing and Allied,Unga Group Ltd
UNGA,30-Aug-17,Unga Group Ltd,26.1,37,34,34,34,32.5,1.5,4.62%,100,-,30-08-2017,2017-08-30,Manufacturing and Allied,Unga Group Ltd
UNGA,25-Jan-19,Unga Group Ltd,26.1,37,38.5,38.5,38.5,38.75,-0.25,0.65%,100,-,25-01-2019,2019-01-25,Manufacturing and Allied,Unga Group Ltd
UNGA,29-Jul-13,Unga Group Ltd,26.1,37,15.5,16,15.850000000000001,16.150000000000002,-0.3,1.86%,"4,100",-,29-07-2013,2013-07-29,Manufacturing and Allied,Unga Group Ltd
UNGA,16-Jun-17,Unga Group Ltd,26.1,37,32,32,32,29.75,2.25,7.56%,200,-,16-06-2017,2017-06-16,Manufacturing and Allied,Unga Group Ltd
UNGA,21-Feb-19,Unga Group Ltd,26.1,37,36.8,36.8,36.8,36.8,-,-,-,-,21-02-2019,2019-02-21,Manufacturing and Allied,Unga Group Ltd
UNGA,17-Dec-18,Unga Group Ltd,26.1,37,39.3,39.3,39.3,39.3,-,-,-,-,17-12-2018,2018-12-17,Manufacturing and Allied,Unga Group Ltd
UNGA,21-May-13,Unga Group Ltd,26.1,37,15.950000000000001,15.950000000000001,15.950000000000001,15.950000000000001,-,-,200,-,21-05-2013,2013-05-21,Manufacturing and Allied,Unga Group Ltd
UNGA,19-Aug-14,Unga Group Ltd,26.1,37,33.25,34.75,33.5,34,-0.5,1.47%,"2,700",-,19-08-2014,2014-08-19,Manufacturing and Allied,Unga Group Ltd
UNGA,17-Apr-19,Unga Group Ltd,26.1,37,31.1,31.1,31.1,31.1,-,-,-,-,17-04-2019,2019-04-17,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Oct-14,Unga Group Ltd,26.1,36.5,36.5,41,38.5,40.5,-2,4.94%,"23,500",-,02-10-2014,2014-10-02,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Jan-19,Unga Group Ltd,26.1,37,38.5,38.5,38.5,35,3.5,10.00%,600,-,10-01-2019,2019-01-10,Manufacturing and Allied,Unga Group Ltd
UNGA,13-May-13,Unga Group Ltd,26.1,36.5,15.65,15.7,15.65,15.65,-,-,"3,800",-,13-05-2013,2013-05-13,Manufacturing and Allied,Unga Group Ltd
UNGA,25-Jun-14,Unga Group Ltd,26.1,36.5,31,32,31.25,32,-0.75,2.34%,"8,700",-,25-06-2014,2014-06-25,Manufacturing and Allied,Unga Group Ltd
UNGA,2-Mar-15,Unga Group Ltd,26.1,37,47,51.5,47.75,47.75,-,-,"1,400",-,02-03-2015,2015-03-02,Manufacturing and Allied,Unga Group Ltd
UNGA,3-Jul-13,Unga Group Ltd,26.1,37,15.1,16,15.950000000000001,15.1,0.85,5.63%,"88,500",-,03-07-2013,2013-07-03,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Nov-18,Unga Group Ltd,26.1,37,39.5,39.5,39.5,41,-1.5,3.66%,200,-,02-11-2018,2018-11-02,Manufacturing and Allied,Unga Group Ltd
UNGA,4-Sep-15,Unga Group Ltd,26.1,36.5,41,42,41.5,41.5,-,-,"7,900",-,04-09-2015,2015-09-04,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Nov-14,Unga Group Ltd,26.1,36.5,41,42,41.5,41.75,-0.25,0.60%,"4,200",-,03-11-2014,2014-11-03,Manufacturing and Allied,Unga Group Ltd
UNGA,11-Feb-16,Unga Group Ltd,26.1,36.5,35,37,35.25,37.5,-2.25,6.00%,"5,100",-,11-02-2016,2016-02-11,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Jun-17,Unga Group Ltd,26.1,37,30,30.5,30,31.25,-1.25,4.00%,"11,800",-,28-06-2017,2017-06-28,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Nov-17,Unga Group Ltd,26.1,37,30,32,30,30,-,-,"500,100",-,02-11-2017,2017-11-02,Manufacturing and Allied,Unga Group Ltd
UNGA,07-Jun-16,Unga Group Ltd,26.1,37,32.25,33,32.75,34.5,-1.75,5.07%,"10,500",-,07-06-2016,2016-06-07,Manufacturing and Allied,Unga Group Ltd
UNGA,11-Jan-16,Unga Group Ltd,26.1,37,34,35,34.75,35,-0.25,0.71%,"25,900",-,11-01-2016,2016-01-11,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Feb-14,Unga Group Ltd,26.1,36.5,23,24.5,24,22.5,1.5,6.67%,"26,500",-,18-02-2014,2014-02-18,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Jan-15,Unga Group Ltd,26.1,37,42,43,42.5,41.5,1,2.41%,"2,000",-,26-01-2015,2015-01-26,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Jul-16,Unga Group Ltd,26.1,37,33,33,33,31,2,6.45%,200,-,26-07-2016,2016-07-26,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Jul-16,Unga Group Ltd,26.1,37,32,32,32,32,-,-,100,-,14-07-2016,2016-07-14,Manufacturing and Allied,Unga Group Ltd
UNGA,21-Jan-19,Unga Group Ltd,26.1,37,38.75,38.75,38.75,38.75,-,-,-,-,21-01-2019,2019-01-21,Manufacturing and Allied,Unga Group Ltd
UNGA,29-Dec-16,Unga Group Ltd,26.1,36.5,32.25,32.25,32.25,32.5,-0.25,0.77%,100,-,29-12-2016,2016-12-29,Manufacturing and Allied,Unga Group Ltd
UNGA,10-May-16,Unga Group Ltd,26.1,37,35,37.5,37,37,-,-,"1,700",-,10-05-2016,2016-05-10,Manufacturing and Allied,Unga Group Ltd
UNGA,05-May-14,Unga Group Ltd,26.1,37,26,26,26,26,-,-,500,-,05-05-2014,2014-05-05,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Nov-17,Unga Group Ltd,26.1,37,32.5,32.75,32.5,32.5,-,-,"2,100",-,27-11-2017,2017-11-27,Manufacturing and Allied,Unga Group Ltd
UNGA,19-Oct-18,Unga Group Ltd,26.1,37,41.5,41.5,41.5,41.5,-,-,-,-,19-10-2018,2018-10-19,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Jul-14,Unga Group Ltd,26.1,36.5,33,35.75,35,34.75,0.25,0.72%,"78,300",-,03-07-2014,2014-07-03,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Apr-18,Unga Group Ltd,26.1,37,40,40,40,40,-,-,-,-,03-04-2018,2018-04-03,Manufacturing and Allied,Unga Group Ltd
UNGA,9-Feb-15,Unga Group Ltd,26.1,37,43.5,43.5,43.5,43.75,-0.25,0.57%,600,-,09-02-2015,2015-02-09,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Oct-16,Unga Group Ltd,26.1,37,33,33,33,33.5,-0.5,1.49%,"10,000",-,27-10-2016,2016-10-27,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Apr-14,Unga Group Ltd,26.1,36.5,22.75,22.75,22.75,23.5,-0.75,3.19%,"6,000",-,03-04-2014,2014-04-03,Manufacturing and Allied,Unga Group Ltd
UNGA,29-May-19,Unga Group Ltd,26.1,36.5,34,34.5,34.15,35,-0.85,2.43%,300,-,29-05-2019,2019-05-29,Manufacturing and Allied,Unga Group Ltd
UNGA,25-Sep-15,Unga Group Ltd,26.1,37,41,41,41,42,-1,2.38%,300,-,25-09-2015,2015-09-25,Manufacturing and Allied,Unga Group Ltd
UNGA,09-Feb-17,Unga Group Ltd,26.1,37,31,31,31,31,-,-,-,-,09-02-2017,2017-02-09,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Jun-20,Unga Group Ltd,26.1,37,27.4,27.4,27.4,27.4,-,-,600,-,02-06-2020,2020-06-02,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Oct-19,Unga Group Ltd,26.1,37,34.5,34.5,34.5,34.5,-,-,-,-,15-10-2019,2019-10-15,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Mar-13,Unga Group Ltd,26.1,37,15,15.5,15,15,-,-,"2,400",-,26-03-2013,2013-03-26,Manufacturing and Allied,Unga Group Ltd
UNGA,29-Jul-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-,29-07-2020,2020-07-29,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Oct-15,Unga Group Ltd,26.1,37,36,37,36.75,36.75,-,-,"3,400",-,28-10-2015,2015-10-28,Manufacturing and Allied,Unga Group Ltd
UNGA,29-Feb-16,Unga Group Ltd,26.1,37,38.5,38.75,38.5,35.25,3.25,9.22%,"13,500",-,29-02-2016,2016-02-29,Manufacturing and Allied,Unga Group Ltd
UNGA,25-Mar-13,Unga Group Ltd,26.1,37,15,15,15,14.75,0.25,1.69%,"3,800",-,25-03-2013,2013-03-25,Manufacturing and Allied,Unga Group Ltd
UNGA,21-Nov-19,Unga Group Ltd,26.1,36.5,34.05,34.05,34.05,31,3.05,9.84%,200,-,21-11-2019,2019-11-21,Manufacturing and Allied,Unga Group Ltd
UNGA,27-May-19,Unga Group Ltd,26.1,37,35,35,35,35,-,-,-,-,27-05-2019,2019-05-27,Manufacturing and Allied,Unga Group Ltd
UNGA,24-Sep-13,Unga Group Ltd,26.1,37,16.2,16.5,16.45,16.45,-,-,"199,100",-,24-09-2013,2013-09-24,Manufacturing and Allied,Unga Group Ltd
UNGA,28-May-14,Unga Group Ltd,26.1,37,30.5,32.5,32,30.5,1.5,4.92%,"63,900",-,28-05-2014,2014-05-28,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Jun-19,Unga Group Ltd,26.1,36.5,36,36,36,36,-,-,-,-,18-06-2019,2019-06-18,Manufacturing and Allied,Unga Group Ltd
UNGA,11-Jun-20,Unga Group Ltd,26.1,37,28.8,28.8,28.8,29.9,-1.1,3.68%,600,-,11-06-2020,2020-06-11,Manufacturing and Allied,Unga Group Ltd
UNGA,12-Sep-13,Unga Group Ltd,26.1,37,16.5,16.55,16.5,16.5,-,-,"10,900",-,12-09-2013,2013-09-12,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Apr-19,Unga Group Ltd,26.1,37,31.7,31.7,31.7,32.7,-1,3.06%,300,-,10-04-2019,2019-04-10,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Nov-14,Unga Group Ltd,26.1,36.5,38.5,39,38.5,41.5,-3,7.23%,"6,000",-,04-11-2014,2014-11-04,Manufacturing and Allied,Unga Group Ltd
UNGA,6-Sep-13,Unga Group Ltd,26.1,36.5,16.5,16.7,16.650000000000002,16.55,0.1,0.60%,600,-,06-09-2013,2013-09-06,Manufacturing and Allied,Unga Group Ltd
UNGA,09-Jan-19,Unga Group Ltd,26.1,37,35,35,35,35,-,-,-,-,09-01-2019,2019-01-09,Manufacturing and Allied,Unga Group Ltd
UNGA,16-Apr-20,Unga Group Ltd,26.1,37,29,29,29,26.4,2.6,9.85%,300,-,16-04-2020,2020-04-16,Manufacturing and Allied,Unga Group Ltd
UNGA,21-Nov-17,Unga Group Ltd,26.1,36.5,32.75,33,32.75,32,0.75,2.34%,"2,000",-,21-11-2017,2017-11-21,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Dec-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-,02-12-2020,2020-12-02,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Aug-18,Unga Group Ltd,26.1,37,39,40,39,40,-1,2.50%,"2,400",-,13-08-2018,2018-08-13,Manufacturing and Allied,Unga Group Ltd
UNGA,30-Jun-16,Unga Group Ltd,26.1,37,34,34,34,33.5,0.5,1.49%,"4,400",-,30-06-2016,2016-06-30,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Feb-18,Unga Group Ltd,26.1,36.5,41.25,44,42.5,42.25,0.25,0.59%,"405,300",-,15-02-2018,2018-02-15,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Aug-18,Unga Group Ltd,26.1,36.5,40,40,40,40,-,-,-,-,10-08-2018,2018-08-10,Manufacturing and Allied,Unga Group Ltd
UNGA,11-May-15,Unga Group Ltd,26.1,37,44,45,44.75,44,0.75,1.70%,"1,800",-,11-05-2015,2015-05-11,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Jul-14,Unga Group Ltd,26.1,36.5,35.25,38,37,37.75,-0.75,1.99%,"9,000",-,10-07-2014,2014-07-10,Manufacturing and Allied,Unga Group Ltd
UNGA,24-Mar-17,Unga Group Ltd,26.1,37,27.25,27.25,27.25,27.25,-,-,-,-,24-03-2017,2017-03-24,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Nov-18,Unga Group Ltd,26.1,37,39.5,39.5,39.5,39.5,-,-,-,-,20-11-2018,2018-11-20,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Sep-14,Unga Group Ltd,26.1,37,34.75,35,34.75,35,-0.25,0.71%,700,-,03-09-2014,2014-09-03,Manufacturing and Allied,Unga Group Ltd
UNGA,17-Sep-20,Unga Group Ltd,26.1,34.05,30.650000000000002,30.650000000000002,30.650000000000002,30.650000000000002,-,-,-,-,17-09-2020,2020-09-17,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Jun-13,Unga Group Ltd,26.1,36.5,15.5,16,15.55,16,-0.45,2.81%,"1,400",-,18-06-2013,2013-06-18,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Jul-19,Unga Group Ltd,26.1,36.5,33.05,33.05,33.05,33.05,-,-,-,-,04-07-2019,2019-07-04,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Apr-15,Unga Group Ltd,26.1,37,45,45,45,46.25,-1.25,2.70%,100,-,22-04-2015,2015-04-22,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Apr-20,Unga Group Ltd,26.1,37,29,29,29,29,-,-,-,-,03-04-2020,2020-04-03,Manufacturing and Allied,Unga Group Ltd
UNGA,23-Apr-19,Unga Group Ltd,26.1,36.5,31.2,31.2,31.2,31.1,0.1,0.32%,100,-,23-04-2019,2019-04-23,Manufacturing and Allied,Unga Group Ltd
UNGA,29-Jul-15,Unga Group Ltd,26.1,37,45,45,45,45,-,-,"3,000",-,29-07-2015,2015-07-29,Manufacturing and Allied,Unga Group Ltd
UNGA,29-Jun-18,Unga Group Ltd,26.1,37,39.25,39.25,39.25,39.25,-,-,-,-,29-06-2018,2018-06-29,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Jun-19,Unga Group Ltd,26.1,37,33,33,33,35,-2,5.71%,"2,900",-,20-06-2019,2019-06-20,Manufacturing and Allied,Unga Group Ltd
UNGA,2-Aug-13,Unga Group Ltd,26.1,37,15.55,16.150000000000002,15.65,16.1,-0.45,2.80%,"1,400",-,02-08-2013,2013-08-02,Manufacturing and Allied,Unga Group Ltd
UNGA,27-May-20,Unga Group Ltd,26.1,37,27,29.7,27.4,27,0.4,1.48%,"2,100",-,27-05-2020,2020-05-27,Manufacturing and Allied,Unga Group Ltd
UNGA,21-Apr-20,Unga Group Ltd,26.1,37,29,29,29,29,-,-,100,-,21-04-2020,2020-04-21,Manufacturing and Allied,Unga Group Ltd
UNGA,11-Jul-13,Unga Group Ltd,26.1,37,15.3,15.3,15.3,15.4,-0.1,0.65%,"5,800",-,11-07-2013,2013-07-11,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Aug-18,Unga Group Ltd,26.1,36.5,39,39,39,38.75,0.25,0.65%,"1,200",-,15-08-2018,2018-08-15,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Nov-15,Unga Group Ltd,26.1,37,36,36.5,36,36.25,-0.25,0.69%,"10,200",-,18-11-2015,2015-11-18,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Jan-14,Unga Group Ltd,26.1,36.5,19,19.45,19.25,18.95,0.3,1.58%,"25,200",-,15-01-2014,2014-01-15,Manufacturing and Allied,Unga Group Ltd
UNGA,29-Dec-17,Unga Group Ltd,26.1,37,27.5,32,29,29.75,-0.75,2.52%,"1,600",-,29-12-2017,2017-12-29,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Jan-19,Unga Group Ltd,26.1,37,36,38,36.5,39,-2.5,6.41%,"1,500",-,03-01-2019,2019-01-03,Manufacturing and Allied,Unga Group Ltd
UNGA,12-Jun-14,Unga Group Ltd,26.1,37,31.75,32,31.75,31.75,-,-,"4,800",-,12-06-2014,2014-06-12,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Jan-16,Unga Group Ltd,26.1,37,31.75,31.75,31.75,30.5,1.25,4.10%,400,-,18-01-2016,2016-01-18,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Nov-16,Unga Group Ltd,26.1,37,32.5,34.25,34,34,-,-,"3,600",-,18-11-2016,2016-11-18,Manufacturing and Allied,Unga Group Ltd
UNGA,24-Sep-15,Unga Group Ltd,26.1,37,42,42,42,40.75,1.25,3.07%,"3,500",-,24-09-2015,2015-09-24,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Jun-17,Unga Group Ltd,26.1,36.5,30,30,30,30,-,-,"11,000",-,13-06-2017,2017-06-13,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Jun-16,Unga Group Ltd,26.1,36.5,33,34.5,33.25,32,1.25,3.91%,400,-,28-06-2016,2016-06-28,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Feb-17,Unga Group Ltd,26.1,37,31,31,31,31,-,-,-,-,13-02-2017,2017-02-13,Manufacturing and Allied,Unga Group Ltd
UNGA,07-Nov-18,Unga Group Ltd,26.1,36.5,36,39.5,36.5,39.5,-3,7.59%,700,-,07-11-2018,2018-11-07,Manufacturing and Allied,Unga Group Ltd
UNGA,16-Jul-15,Unga Group Ltd,26.1,37,45,45,45,45,-,-,"1,000",-,16-07-2015,2015-07-16,Manufacturing and Allied,Unga Group Ltd
UNGA,06-Apr-17,Unga Group Ltd,26.1,36.5,28,28,28,27,1,3.70%,700,-,06-04-2017,2017-04-06,Manufacturing and Allied,Unga Group Ltd
UNGA,11-Dec-13,Unga Group Ltd,26.1,37,17.55,18,17.55,17.55,-,-,"2,600",-,11-12-2013,2013-12-11,Manufacturing and Allied,Unga Group Ltd
UNGA,06-May-14,Unga Group Ltd,26.1,37,25.25,26,25.75,26,-0.25,0.96%,"131,300",-,06-05-2014,2014-05-06,Manufacturing and Allied,Unga Group Ltd
UNGA,5-Jun-13,Unga Group Ltd,26.1,37,15.65,16,15.65,15.65,-,-,"20,000",-,05-06-2013,2013-06-05,Manufacturing and Allied,Unga Group Ltd
UNGA,16-Feb-15,Unga Group Ltd,26.1,36.5,41,42.5,42,45.25,-3.25,7.18%,"4,300",-,16-02-2015,2015-02-16,Manufacturing and Allied,Unga Group Ltd
UNGA,12-Jan-18,Unga Group Ltd,26.1,36.5,28.5,30,28.75,29.25,-0.5,1.71%,"2,800",-,12-01-2018,2018-01-12,Manufacturing and Allied,Unga Group Ltd
UNGA,12-Feb-19,Unga Group Ltd,26.1,36.5,36.1,36.1,36.1,36.1,-,-,-,-,12-02-2019,2019-02-12,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Apr-20,Unga Group Ltd,26.1,37,26.4,26.4,26.4,26.4,-,-,-,-,15-04-2020,2020-04-15,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Oct-17,Unga Group Ltd,26.1,37,29,29,29,29,-,-,-,-,18-10-2017,2017-10-18,Manufacturing and Allied,Unga Group Ltd
UNGA,30-Oct-19,Unga Group Ltd,26.1,37,33.9,33.9,33.9,33.9,-,-,-,-,30-10-2019,2019-10-30,Manufacturing and Allied,Unga Group Ltd
UNGA,23-Oct-14,Unga Group Ltd,26.1,37,41,46,42.75,45.25,-2.5,5.52%,"30,100",-,23-10-2014,2014-10-23,Manufacturing and Allied,Unga Group Ltd
UNGA,17-Jan-13,Unga Group Ltd,26.1,37,14,14,14,13.9,0.1,0.72%,"16,000",-,17-01-2013,2013-01-17,Manufacturing and Allied,Unga Group Ltd
UNGA,6-Mar-13,Unga Group Ltd,26.1,36.5,14.4,14.5,14.4,14.450000000000001,-0.05,0.35%,"17,700",-,06-03-2013,2013-03-06,Manufacturing and Allied,Unga Group Ltd
UNGA,16-Apr-18,Unga Group Ltd,26.1,36.5,40,41,40.25,41,-0.75,1.83%,"1,800",-,16-04-2018,2018-04-16,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Nov-14,Unga Group Ltd,26.1,37,40,42,40,39.75,0.25,0.63%,"224,500",-,20-11-2014,2014-11-20,Manufacturing and Allied,Unga Group Ltd
UNGA,11-Jan-13,Unga Group Ltd,26.1,37,13.65,13.65,13.65,13.55,0.1,0.74%,"8,800",-,11-01-2013,2013-01-11,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Jan-19,Unga Group Ltd,26.1,37,38.5,38.5,38.5,38.5,-,-,-,-,14-01-2019,2019-01-14,Manufacturing and Allied,Unga Group Ltd
UNGA,25-Aug-20,Unga Group Ltd,26.1,34.05,33,33,33,32.7,0.3,0.92%,500,-,25-08-2020,2020-08-25,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Feb-14,Unga Group Ltd,26.1,37,23.5,23.5,23.5,23.25,0.25,1.08%,900,-,26-02-2014,2014-02-26,Manufacturing and Allied,Unga Group Ltd
UNGA,6-Aug-15,Unga Group Ltd,26.1,37,41.25,43,42.5,43.5,-1,2.30%,"1,100",-,06-08-2015,2015-08-06,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Jul-18,Unga Group Ltd,26.1,36.5,39.25,39.25,39.25,39.25,-,-,-,-,18-07-2018,2018-07-18,Manufacturing and Allied,Unga Group Ltd
UNGA,16-Mar-16,Unga Group Ltd,26.1,37,37.25,37.25,37.25,37.25,-,-,-,-,16-03-2016,2016-03-16,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Mar-19,Unga Group Ltd,26.1,36.5,33,33,33,33,-,-,-,-,22-03-2019,2019-03-22,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Aug-15,Unga Group Ltd,26.1,36.5,41,43,42,40.5,1.5,3.70%,800,-,18-08-2015,2015-08-18,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Jul-20,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,-,-,20-07-2020,2020-07-20,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Aug-19,Unga Group Ltd,26.1,37,36,36,36,36,-,-,500,-,26-08-2019,2019-08-26,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Jan-17,Unga Group Ltd,26.1,36.5,32,33,32.5,32,0.5,1.56%,900,-,26-01-2017,2017-01-26,Manufacturing and Allied,Unga Group Ltd
UNGA,27-May-13,Unga Group Ltd,26.1,37,15.5,15.5,15.5,15.6,-0.1,0.64%,"3,600",-,27-05-2013,2013-05-27,Manufacturing and Allied,Unga Group Ltd
UNGA,08-Nov-16,Unga Group Ltd,26.1,37,34.25,34.25,34.25,34.25,-,-,-,-,08-11-2016,2016-11-08,Manufacturing and Allied,Unga Group Ltd
UNGA,17-Mar-15,Unga Group Ltd,26.1,37,46.5,46.75,46.5,46.75,-0.25,0.53%,"2,800",-,17-03-2015,2015-03-17,Manufacturing and Allied,Unga Group Ltd
UNGA,24-Oct-17,Unga Group Ltd,26.1,36.5,30.75,31.5,31.25,30.25,1,3.31%,"9,400",-,24-10-2017,2017-10-24,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Mar-19,Unga Group Ltd,26.1,36.5,33.1,33.1,33.1,33.1,-,-,-,-,28-03-2019,2019-03-28,Manufacturing and Allied,Unga Group Ltd
UNGA,17-Nov-15,Unga Group Ltd,26.1,36.5,36.25,36.25,36.25,36.5,-0.25,0.68%,"4,000",-,17-11-2015,2015-11-17,Manufacturing and Allied,Unga Group Ltd
UNGA,19-Feb-20,Unga Group Ltd,26.1,37,33.5,34.05,33.9,31,2.9,9.35%,"4,300",-,19-02-2020,2020-02-19,Manufacturing and Allied,Unga Group Ltd
UNGA,21-May-19,Unga Group Ltd,26.1,36.5,34.1,34.1,34.1,34.1,-,-,-,-,21-05-2019,2019-05-21,Manufacturing and Allied,Unga Group Ltd
UNGA,07-Aug-18,Unga Group Ltd,26.1,37,44,44,44,40,4,10.00%,200,-,07-08-2018,2018-08-07,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Aug-19,Unga Group Ltd,26.1,37,32.9,32.9,32.9,32.9,-,-,-,-,15-08-2019,2019-08-15,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Jul-19,Unga Group Ltd,26.1,37,36.349999999999994,36.349999999999994,36.349999999999994,36.349999999999994,-,-,-,-,10-07-2019,2019-07-10,Manufacturing and Allied,Unga Group Ltd
UNGA,17-Oct-18,Unga Group Ltd,26.1,36.5,41.5,41.5,41.5,39.75,1.75,4.40%,600,-,17-10-2018,2018-10-17,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Oct-17,Unga Group Ltd,26.1,37,31,32,31.5,29.5,2,6.78%,"2,400",-,04-10-2017,2017-10-04,Manufacturing and Allied,Unga Group Ltd
UNGA,06-Oct-17,Unga Group Ltd,26.1,37,30,31,30,31.5,-1.5,4.76%,"9,200",-,06-10-2017,2017-10-06,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Oct-19,Unga Group Ltd,26.1,36.5,34.5,34.5,34.5,31.55,2.95,9.35%,100,-,14-10-2019,2019-10-14,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Jul-15,Unga Group Ltd,26.1,36.5,45,45,45,45,-,-,100,-,14-07-2015,2015-07-14,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Oct-14,Unga Group Ltd,26.1,37,43,48,44.75,46.25,-1.5,3.24%,"5,500",-,15-10-2014,2014-10-15,Manufacturing and Allied,Unga Group Ltd
UNGA,01-Nov-19,Unga Group Ltd,26.1,37,33.849999999999994,33.849999999999994,33.849999999999994,33.9,-0.05,0.15%,500,-,01-11-2019,2019-11-01,Manufacturing and Allied,Unga Group Ltd
UNGA,07-Feb-18,Unga Group Ltd,26.1,36.5,28.5,30,29.25,28.5,0.75,2.63%,500,-,07-02-2018,2018-02-07,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Jun-15,Unga Group Ltd,26.1,36.5,46.5,47,46.5,46,0.5,1.09%,700,-,22-06-2015,2015-06-22,Manufacturing and Allied,Unga Group Ltd
UNGA,11-Dec-14,Unga Group Ltd,26.1,36.5,38.5,38.5,38.5,39,-0.5,1.28%,500,-,11-12-2014,2014-12-11,Manufacturing and Allied,Unga Group Ltd
UNGA,08-Sep-17,Unga Group Ltd,26.1,36.5,32,32,32,30.25,1.75,5.79%,100,-,08-09-2017,2017-09-08,Manufacturing and Allied,Unga Group Ltd
UNGA,29-Nov-17,Unga Group Ltd,26.1,36.5,32.5,32.75,32.5,32.5,-,-,"3,600",-,29-11-2017,2017-11-29,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Mar-16,Unga Group Ltd,26.1,36.5,38,38,38,38,-,-,"2,500",-,04-03-2016,2016-03-04,Manufacturing and Allied,Unga Group Ltd
UNGA,16-Sep-16,Unga Group Ltd,26.1,36.5,36.75,36.75,36.75,34.75,2,5.76%,100,-,16-09-2016,2016-09-16,Manufacturing and Allied,Unga Group Ltd
